timestamp,metaheuristic,instance,total_time,final_fitness,population,max_iterations
1729380913406,AOA,scp510,25.089,287.0,10,20
1729380938607,AOA,scp510,25.156,286.0,10,20
1729380963738,AOA,scp510,25.076,286.0,10,20
1729380989143,AOA,scp510,25.359,285.0,10,20
1729381014578,AOA,scp510,25.389,284.0,10,20
1729381040072,AOA,scp510,25.449,285.0,10,20
1729381065360,AOA,scp510,25.243,279.0,10,20
1729381090516,AOA,scp510,25.112,284.0,10,20
1729381115566,AOA,scp510,25.004,286.0,10,20
1729381140866,AOA,scp510,25.254,286.0,10,20
1729381166052,AOA,scp510,25.141,287.0,10,20
1729381191339,AOA,scp510,25.241,284.0,10,20
1729381228995,GWO,scp510,37.61,290.0,10,20
1729381266079,GWO,scp510,37.027,290.0,10,20
1729381303286,GWO,scp510,37.162,290.0,10,20
1729381340732,GWO,scp510,37.401,291.0,10,20
1729381378193,GWO,scp510,37.413,290.0,10,20
1729381415766,GWO,scp510,37.528,290.0,10,20
1729381453829,GWO,scp510,38.015,292.0,10,20
1729381491614,GWO,scp510,37.737,292.0,10,20
1729381529553,GWO,scp510,37.891,290.0,10,20
1729381566739,GWO,scp510,37.139,292.0,10,20
1729381604494,GWO,scp510,37.71,290.0,10,20
1729381642209,GWO,scp510,37.669,293.0,10,20
1729381680175,GWO,scp510,37.917,292.0,10,20
1729381718033,GWO,scp510,37.813,293.0,10,20
1729381756079,GWO,scp510,38.001,293.0,10,20
1729381793414,GWO,scp510,37.291,292.0,10,20
1729381831231,GWO,scp510,37.767,288.0,10,20
1729381868795,GWO,scp510,37.517,292.0,10,20
1729381905955,GWO,scp510,37.114,290.0,10,20
1729381943577,GWO,scp510,37.576,290.0,10,20
1729381980734,GWO,scp510,37.11,290.0,10,20
1729382018012,GWO,scp510,37.233,290.0,10,20
1729382055778,GWO,scp510,37.71,293.0,10,20
1729382093959,GWO,scp510,38.116,292.0,10,20
1729382131659,GWO,scp510,37.644,289.0,10,20
1729382169330,GWO,scp510,37.605,290.0,10,20
1729382206952,GWO,scp510,37.576,292.0,10,20
1729382244569,GWO,scp510,37.571,292.0,10,20
1729382281859,GWO,scp510,37.242,292.0,10,20
1729382320025,GWO,scp510,38.119,291.0,10,20
1729382357786,GWO,scp510,37.702,290.0,10,20
1729382395345,GWO,scp510,37.512,290.0,10,20
1729382432770,GWO,scp510,37.378,292.0,10,20
1729382470243,GWO,scp510,37.425,292.0,10,20
1729382507654,GWO,scp510,37.364,290.0,10,20
1729382545200,GWO,scp510,37.499,292.0,10,20
1729382581960,GWO,scp510,36.714,290.0,10,20
1729382619151,GWO,scp510,37.146,289.0,10,20
1729382656159,GWO,scp510,36.962,289.0,10,20
1729382694461,GWO,scp510,38.256,293.0,10,20
1729382731789,GWO,scp510,37.278,292.0,10,20
1729382769728,GWO,scp510,37.892,292.0,10,20
1729382808136,GWO,scp510,38.346,290.0,10,20
1729382844821,GWO,scp510,36.638,288.0,10,20
1729382881528,GWO,scp510,36.66,290.0,10,20
1729382918199,GWO,scp510,36.622,287.0,10,20
1729382955789,GWO,scp510,37.54,290.0,10,20
1729382993645,GWO,scp510,37.792,288.0,10,20
1729383030727,GWO,scp510,37.034,290.0,10,20
1729383068789,GWO,scp510,38.015,290.0,10,20
1729383094004,AOA,scp52,25.159,337.0,10,20
1729383118968,AOA,scp52,24.919,345.0,10,20
1729383143800,AOA,scp52,24.786,338.0,10,20
1729383168427,AOA,scp52,24.579,336.0,10,20
1729383193178,AOA,scp52,24.705,339.0,10,20
1729383218037,AOA,scp52,24.814,339.0,10,20
1729383242861,AOA,scp52,24.777,342.0,10,20
1729383267741,AOA,scp52,24.835,334.0,10,20
1729383292703,AOA,scp52,24.917,338.0,10,20
1729383317762,AOA,scp52,25.014,334.0,10,20
1729383342640,AOA,scp52,24.83,342.0,10,20
1729383367337,AOA,scp52,24.65,340.0,10,20
1729383392632,AOA,scp52,25.248,337.0,10,20
1729383417845,AOA,scp52,25.157,342.0,10,20
1729383442786,AOA,scp52,24.877,330.0,10,20
1729383467780,AOA,scp52,24.946,344.0,10,20
1729383492633,AOA,scp52,24.807,336.0,10,20
1729383517581,AOA,scp52,24.902,336.0,10,20
1729383542474,AOA,scp52,24.845,336.0,10,20
1729383567436,AOA,scp52,24.917,338.0,10,20
1729383592203,AOA,scp52,24.72,344.0,10,20
1729383617228,AOA,scp52,24.962,336.0,10,20
1729383642339,AOA,scp52,25.065,343.0,10,20
1729383667121,AOA,scp52,24.735,335.0,10,20
1729383692204,AOA,scp52,25.037,337.0,10,20
1729383717313,AOA,scp52,25.055,342.0,10,20
1729383742189,AOA,scp52,24.832,338.0,10,20
1729383767233,AOA,scp52,25.0,341.0,10,20
1729383791863,AOA,scp52,24.585,339.0,10,20
1729383817015,AOA,scp52,25.106,344.0,10,20
1729383841949,AOA,scp52,24.889,336.0,10,20
1729383866746,AOA,scp52,24.751,335.0,10,20
1729383891706,AOA,scp52,24.901,339.0,10,20
1729383916627,AOA,scp52,24.877,343.0,10,20
1729383941657,AOA,scp52,24.977,334.0,10,20
1729383966400,AOA,scp52,24.697,334.0,10,20
1729383991370,AOA,scp52,24.925,338.0,10,20
1729384016491,AOA,scp52,25.076,341.0,10,20
1729384041871,AOA,scp52,25.336,335.0,10,20
1729384066792,AOA,scp52,24.874,332.0,10,20
1729384091816,AOA,scp52,24.978,337.0,10,20
1729384116629,AOA,scp52,24.769,343.0,10,20
1729384141568,AOA,scp52,24.893,344.0,10,20
1729384166470,AOA,scp52,24.857,337.0,10,20
1729384191459,AOA,scp52,24.935,337.0,10,20
1729384216166,AOA,scp52,24.663,339.0,10,20
1729384241087,AOA,scp52,24.876,332.0,10,20
1729384266203,AOA,scp52,25.05,341.0,10,20
1729384291505,AOA,scp52,25.246,340.0,10,20
1729384316416,AOA,scp52,24.854,336.0,10,20
1729384352636,GWO,scp52,36.174,339.0,10,20
1729384388274,GWO,scp52,35.572,334.0,10,20
1729384424498,GWO,scp52,36.179,338.0,10,20
1729384460475,GWO,scp52,35.914,342.0,10,20
1729384496980,GWO,scp52,36.457,343.0,10,20
1729384533709,GWO,scp52,36.685,339.0,10,20
1729384571532,GWO,scp52,37.761,338.0,10,20
1729384608823,GWO,scp52,37.246,342.0,10,20
1729384647387,GWO,scp52,38.516,338.0,10,20
1729384685364,GWO,scp52,37.928,340.0,10,20
1729384724185,GWO,scp52,38.769,344.0,10,20
1729384763228,GWO,scp52,38.994,343.0,10,20
1729384802095,GWO,scp52,38.808,345.0,10,20
1729384841053,GWO,scp52,38.907,341.0,10,20
1729384881768,GWO,scp52,40.66,344.0,10,20
1729384918587,GWO,scp52,36.762,340.0,10,20
1729384955226,GWO,scp52,36.588,341.0,10,20
1729384991400,GWO,scp52,36.12,340.0,10,20
1729385029030,GWO,scp52,37.581,343.0,10,20
1729385066678,GWO,scp52,37.596,341.0,10,20
1729385104880,GWO,scp52,38.148,341.0,10,20
1729385143838,GWO,scp52,38.908,340.0,10,20
1729385182497,GWO,scp52,38.606,335.0,10,20
1729385220730,GWO,scp52,38.178,339.0,10,20
1729385259656,GWO,scp52,38.873,345.0,10,20
1729385297533,GWO,scp52,37.824,343.0,10,20
1729385337708,GWO,scp52,40.121,344.0,10,20
1729385378476,GWO,scp52,40.715,341.0,10,20
1729385420480,GWO,scp52,41.948,343.0,10,20
1729385461406,GWO,scp52,40.87,345.0,10,20
1729385503073,GWO,scp52,41.61,337.0,10,20
1729385543097,GWO,scp52,39.972,340.0,10,20
1729385580248,GWO,scp52,37.1,342.0,10,20
1729385619159,GWO,scp52,38.859,336.0,10,20
1729385655156,GWO,scp52,35.948,342.0,10,20
1729385693448,GWO,scp52,38.241,340.0,10,20
1729385733401,GWO,scp52,39.901,339.0,10,20
1729385773572,GWO,scp52,40.121,344.0,10,20
1729385812113,GWO,scp52,38.494,345.0,10,20
1729385851499,GWO,scp52,39.306,339.0,10,20
1729385891092,GWO,scp52,39.541,338.0,10,20
1729385931426,GWO,scp52,40.28,343.0,10,20
1729385971559,GWO,scp52,40.077,343.0,10,20
1729386009011,GWO,scp52,37.392,342.0,10,20
1729386046705,GWO,scp52,37.645,338.0,10,20
1729386087147,GWO,scp52,40.388,341.0,10,20
1729386124713,GWO,scp52,37.517,340.0,10,20
1729386161976,GWO,scp52,37.215,341.0,10,20
1729386203072,GWO,scp52,41.044,341.0,10,20
1729386243769,GWO,scp52,40.644,341.0,10,20
1729386268559,AOA,scp53,24.732,240.0,10,20
1729386293004,AOA,scp53,24.395,241.0,10,20
1729386317346,AOA,scp53,24.294,239.0,10,20
1729386341752,AOA,scp53,24.358,242.0,10,20
1729386366489,AOA,scp53,24.687,241.0,10,20
1729386391307,AOA,scp53,24.768,241.0,10,20
1729386416093,AOA,scp53,24.737,241.0,10,20
1729386441429,AOA,scp53,25.285,241.0,10,20
1729386468249,AOA,scp53,26.771,238.0,10,20
1729386494124,AOA,scp53,25.816,239.0,10,20
1729386519729,AOA,scp53,25.555,238.0,10,20
1729386544364,AOA,scp53,24.584,240.0,10,20
1729386570211,AOA,scp53,25.798,236.0,10,20
1729386597587,AOA,scp53,27.324,238.0,10,20
1729386622935,AOA,scp53,25.289,241.0,10,20
1729386650202,AOA,scp53,27.212,240.0,10,20
1729386677114,AOA,scp53,26.861,238.0,10,20
1729386702960,AOA,scp53,25.794,239.0,10,20
1729386728690,AOA,scp53,25.681,241.0,10,20
1729386753949,AOA,scp53,25.209,237.0,10,20
1729386778971,AOA,scp53,24.972,235.0,10,20
1729386803617,AOA,scp53,24.597,238.0,10,20
1729386828521,AOA,scp53,24.854,241.0,10,20
1729386854272,AOA,scp53,25.703,238.0,10,20
1729386879483,AOA,scp53,25.158,237.0,10,20
1729386906057,AOA,scp53,26.525,239.0,10,20
1729386932291,AOA,scp53,26.182,240.0,10,20
1729386957747,AOA,scp53,25.404,239.0,10,20
1729386984045,AOA,scp53,26.248,241.0,10,20
1729387009847,AOA,scp53,25.746,241.0,10,20
1729387035813,AOA,scp53,25.913,240.0,10,20
1729387062164,AOA,scp53,26.3,241.0,10,20
1729387088009,AOA,scp53,25.794,239.0,10,20
1729387113352,AOA,scp53,25.291,241.0,10,20
1729387138801,AOA,scp53,25.397,240.0,10,20
1729387165052,AOA,scp53,26.201,239.0,10,20
1729387191452,AOA,scp53,26.348,242.0,10,20
1729387217398,AOA,scp53,25.898,240.0,10,20
1729387243147,AOA,scp53,25.698,240.0,10,20
1729387267605,AOA,scp53,24.409,238.0,10,20
1729387292556,AOA,scp53,24.902,240.0,10,20
1729387319224,AOA,scp53,26.614,236.0,10,20
1729387344286,AOA,scp53,25.013,239.0,10,20
1729387372341,AOA,scp53,28.001,238.0,10,20
1729387400155,AOA,scp53,27.764,237.0,10,20
1729387426819,AOA,scp53,26.611,238.0,10,20
1729387452631,AOA,scp53,25.761,242.0,10,20
1729387477616,AOA,scp53,24.935,239.0,10,20
1729387502356,AOA,scp53,24.692,238.0,10,20
1729387527440,AOA,scp53,25.034,240.0,10,20
1729387564372,GWO,scp53,36.877,245.0,10,20
1729387600152,GWO,scp53,35.733,246.0,10,20
1729387636880,GWO,scp53,36.678,244.0,10,20
1729387673758,GWO,scp53,36.828,241.0,10,20
1729387710989,GWO,scp53,37.18,244.0,10,20
1729387748205,GWO,scp53,37.165,246.0,10,20
1729387784992,GWO,scp53,36.738,245.0,10,20
1729387821138,GWO,scp53,36.091,243.0,10,20
1729387855747,GWO,scp53,34.559,244.0,10,20
1729387893615,GWO,scp53,37.818,245.0,10,20
1729387931021,GWO,scp53,37.355,243.0,10,20
1729387970361,GWO,scp53,39.291,245.0,10,20
1729388006420,GWO,scp53,36.009,242.0,10,20
1729388043267,GWO,scp53,36.798,245.0,10,20
1729388084189,GWO,scp53,40.869,241.0,10,20
1729388125038,GWO,scp53,40.791,241.0,10,20
1729388162190,GWO,scp53,37.1,241.0,10,20
1729388203543,GWO,scp53,41.3,243.0,10,20
1729388243657,GWO,scp53,40.057,243.0,10,20
1729388280318,GWO,scp53,36.606,245.0,10,20
1729388316273,GWO,scp53,35.907,241.0,10,20
1729388352340,GWO,scp53,36.017,242.0,10,20
1729388390086,GWO,scp53,37.697,244.0,10,20
1729388431482,GWO,scp53,41.34,245.0,10,20
1729388473228,GWO,scp53,41.689,240.0,10,20
1729388516756,GWO,scp53,43.472,243.0,10,20
1729388556054,GWO,scp53,39.244,246.0,10,20
1729388593815,GWO,scp53,37.709,243.0,10,20
1729388630374,GWO,scp53,36.511,240.0,10,20
1729388667061,GWO,scp53,36.637,245.0,10,20
1729388705495,GWO,scp53,38.38,241.0,10,20
1729388749524,GWO,scp53,43.979,239.0,10,20
1729388793119,GWO,scp53,43.536,244.0,10,20
1729388835735,GWO,scp53,42.557,244.0,10,20
1729388875638,GWO,scp53,39.85,241.0,10,20
1729388916503,GWO,scp53,40.816,243.0,10,20
1729388956683,GWO,scp53,40.126,241.0,10,20
1729388996367,GWO,scp53,39.633,244.0,10,20
1729389036601,GWO,scp53,40.184,241.0,10,20
1729389075439,GWO,scp53,38.781,242.0,10,20
1729389112591,GWO,scp53,37.102,243.0,10,20
1729389150303,GWO,scp53,37.662,243.0,10,20
1729389188124,GWO,scp53,37.772,241.0,10,20
1729389225338,GWO,scp53,37.163,245.0,10,20
1729389261838,GWO,scp53,36.45,243.0,10,20
1729389300415,GWO,scp53,38.522,246.0,10,20
1729389338531,GWO,scp53,38.067,246.0,10,20
1729389375447,GWO,scp53,36.858,244.0,10,20
1729389413119,GWO,scp53,37.625,244.0,10,20
1729389452252,GWO,scp53,39.081,243.0,10,20
1729389480900,AOA,scp54,28.581,260.0,10,20
1729389508494,AOA,scp54,27.542,258.0,10,20
1729389535648,AOA,scp54,27.099,260.0,10,20
1729389563336,AOA,scp54,27.638,254.0,10,20
1729389591078,AOA,scp54,27.686,260.0,10,20
1729389618094,AOA,scp54,26.966,260.0,10,20
1729389645298,AOA,scp54,27.151,257.0,10,20
1729389672899,AOA,scp54,27.551,255.0,10,20
1729389700180,AOA,scp54,27.229,262.0,10,20
1729389727055,AOA,scp54,26.818,256.0,10,20
1729389755659,AOA,scp54,28.546,259.0,10,20
1729389787373,AOA,scp54,31.66,259.0,10,20
1729389817918,AOA,scp54,30.493,254.0,10,20
1729389847570,AOA,scp54,29.594,257.0,10,20
1729389879226,AOA,scp54,31.602,258.0,10,20
1729389910825,AOA,scp54,31.544,257.0,10,20
1729389937612,AOA,scp54,26.735,257.0,10,20
1729389965925,AOA,scp54,28.261,257.0,10,20
1729389997000,AOA,scp54,31.013,260.0,10,20
1729390027132,AOA,scp54,30.077,257.0,10,20
1729390055539,AOA,scp54,28.354,259.0,10,20
1729390085525,AOA,scp54,29.935,261.0,10,20
1729390113493,AOA,scp54,27.915,260.0,10,20
1729390141985,AOA,scp54,28.44,257.0,10,20
1729390172903,AOA,scp54,30.867,261.0,10,20
1729390201732,AOA,scp54,28.774,254.0,10,20
1729390231614,AOA,scp54,29.828,254.0,10,20
1729390261240,AOA,scp54,29.573,261.0,10,20
1729390289795,AOA,scp54,28.502,255.0,10,20
1729390317464,AOA,scp54,27.611,259.0,10,20
1729390345768,AOA,scp54,28.252,261.0,10,20
1729390374326,AOA,scp54,28.505,259.0,10,20
1729390402728,AOA,scp54,28.349,259.0,10,20
1729390430551,AOA,scp54,27.765,257.0,10,20
1729390458762,AOA,scp54,28.16,260.0,10,20
1729390486684,AOA,scp54,27.866,258.0,10,20
1729390515152,AOA,scp54,28.414,257.0,10,20
1729390544716,AOA,scp54,29.509,259.0,10,20
1729390573934,AOA,scp54,29.163,258.0,10,20
1729390602286,AOA,scp54,28.301,257.0,10,20
1729390631054,AOA,scp54,28.713,260.0,10,20
1729390660883,AOA,scp54,29.776,256.0,10,20
1729390689108,AOA,scp54,28.172,260.0,10,20
1729390717472,AOA,scp54,28.305,258.0,10,20
1729390746764,AOA,scp54,29.243,263.0,10,20
1729390776298,AOA,scp54,29.477,259.0,10,20
1729390807152,AOA,scp54,30.795,258.0,10,20
1729390837281,AOA,scp54,30.073,257.0,10,20
1729390866381,AOA,scp54,29.048,261.0,10,20
1729390893913,AOA,scp54,27.481,256.0,10,20
1729390935941,GWO,scp54,41.976,261.0,10,20
1729390979760,GWO,scp54,43.767,264.0,10,20
1729391020985,GWO,scp54,41.176,261.0,10,20
1729391059713,GWO,scp54,38.68,265.0,10,20
1729391097300,GWO,scp54,37.538,265.0,10,20
1729391136282,GWO,scp54,38.933,264.0,10,20
1729391178612,GWO,scp54,42.282,264.0,10,20
1729391220513,GWO,scp54,41.851,262.0,10,20
1729391260551,GWO,scp54,39.988,261.0,10,20
1729391301942,GWO,scp54,41.341,264.0,10,20
1729391344755,GWO,scp54,42.759,262.0,10,20
1729391388954,GWO,scp54,44.146,265.0,10,20
1729391430292,GWO,scp54,41.286,264.0,10,20
1729391468041,GWO,scp54,37.699,264.0,10,20
1729391505778,GWO,scp54,37.69,264.0,10,20
1729391544189,GWO,scp54,38.361,261.0,10,20
1729391583013,GWO,scp54,38.774,264.0,10,20
1729391622146,GWO,scp54,39.078,265.0,10,20
1729391660803,GWO,scp54,38.609,262.0,10,20
1729391699714,GWO,scp54,38.861,261.0,10,20
1729391738065,GWO,scp54,38.296,264.0,10,20
1729391778060,GWO,scp54,39.945,264.0,10,20
1729391818372,GWO,scp54,40.262,262.0,10,20
1729391858835,GWO,scp54,40.412,264.0,10,20
1729391899092,GWO,scp54,40.206,262.0,10,20
1729391938951,GWO,scp54,39.808,264.0,10,20
1729391978145,GWO,scp54,39.146,261.0,10,20
1729392018417,GWO,scp54,40.222,261.0,10,20
1729392057822,GWO,scp54,39.356,265.0,10,20
1729392100035,GWO,scp54,42.164,264.0,10,20
1729392145032,GWO,scp54,44.917,263.0,10,20
1729392188002,GWO,scp54,42.918,261.0,10,20
1729392226494,GWO,scp54,38.443,262.0,10,20
1729392263620,GWO,scp54,37.072,262.0,10,20
1729392301751,GWO,scp54,38.083,264.0,10,20
1729392339691,GWO,scp54,37.893,265.0,10,20
1729392378016,GWO,scp54,38.271,261.0,10,20
1729392418018,GWO,scp54,39.952,264.0,10,20
1729392458261,GWO,scp54,40.186,264.0,10,20
1729392498966,GWO,scp54,40.655,262.0,10,20
1729392540631,GWO,scp54,41.612,265.0,10,20
1729392584159,GWO,scp54,43.476,260.0,10,20
1729392626718,GWO,scp54,42.504,264.0,10,20
1729392667902,GWO,scp54,41.13,265.0,10,20
1729392712308,GWO,scp54,44.354,265.0,10,20
1729392755504,GWO,scp54,43.138,264.0,10,20
1729392796288,GWO,scp54,40.731,263.0,10,20
1729392837501,GWO,scp54,41.16,261.0,10,20
1729392880277,GWO,scp54,42.72,263.0,10,20
1729392922808,GWO,scp54,42.476,265.0,10,20
1729392950435,AOA,scp55,27.561,225.0,10,20
1729392978347,AOA,scp55,27.861,227.0,10,20
1729393007078,AOA,scp55,28.681,225.0,10,20
1729393035111,AOA,scp55,27.978,226.0,10,20
1729393064341,AOA,scp55,29.174,227.0,10,20
1729393093779,AOA,scp55,29.382,227.0,10,20
1729393121808,AOA,scp55,27.975,226.0,10,20
1729393148440,AOA,scp55,26.581,229.0,10,20
1729393175683,AOA,scp55,27.193,227.0,10,20
1729393203649,AOA,scp55,27.911,223.0,10,20
1729393232303,AOA,scp55,28.601,226.0,10,20
1729393260683,AOA,scp55,28.327,229.0,10,20
1729393289799,AOA,scp55,29.063,226.0,10,20
1729393319519,AOA,scp55,29.654,229.0,10,20
1729393349802,AOA,scp55,30.229,226.0,10,20
1729393379207,AOA,scp55,29.35,229.0,10,20
1729393408665,AOA,scp55,29.404,228.0,10,20
1729393435937,AOA,scp55,27.22,228.0,10,20
1729393464113,AOA,scp55,28.126,227.0,10,20
1729393490374,AOA,scp55,26.211,224.0,10,20
1729393515515,AOA,scp55,25.09,227.0,10,20
1729393540730,AOA,scp55,25.166,230.0,10,20
1729393565922,AOA,scp55,25.143,229.0,10,20
1729393592181,AOA,scp55,26.209,226.0,10,20
1729393617452,AOA,scp55,25.214,228.0,10,20
1729393642574,AOA,scp55,25.074,224.0,10,20
1729393667889,AOA,scp55,25.265,226.0,10,20
1729393693000,AOA,scp55,25.063,229.0,10,20
1729393720662,AOA,scp55,27.613,226.0,10,20
1729393749055,AOA,scp55,28.337,224.0,10,20
1729393777334,AOA,scp55,28.23,227.0,10,20
1729393807417,AOA,scp55,30.031,224.0,10,20
1729393836151,AOA,scp55,28.679,222.0,10,20
1729393864244,AOA,scp55,28.042,227.0,10,20
1729393891003,AOA,scp55,26.707,227.0,10,20
1729393916965,AOA,scp55,25.909,224.0,10,20
1729393943179,AOA,scp55,26.165,229.0,10,20
1729393969159,AOA,scp55,25.929,228.0,10,20
1729393994866,AOA,scp55,25.657,224.0,10,20
1729394020713,AOA,scp55,25.797,225.0,10,20
1729394046234,AOA,scp55,25.469,227.0,10,20
1729394072050,AOA,scp55,25.763,223.0,10,20
1729394097790,AOA,scp55,25.689,225.0,10,20
1729394123029,AOA,scp55,25.191,229.0,10,20
1729394148361,AOA,scp55,25.281,227.0,10,20
1729394173702,AOA,scp55,25.293,227.0,10,20
1729394198644,AOA,scp55,24.895,224.0,10,20
1729394222857,AOA,scp55,24.168,225.0,10,20
1729394249235,AOA,scp55,26.33,227.0,10,20
1729394275361,AOA,scp55,26.073,222.0,10,20
1729394313788,GWO,scp55,38.375,228.0,10,20
1729394351540,GWO,scp55,37.702,230.0,10,20
1729394389295,GWO,scp55,37.703,229.0,10,20
1729394425832,GWO,scp55,36.487,230.0,10,20
1729394462564,GWO,scp55,36.68,231.0,10,20
1729394500658,GWO,scp55,38.046,232.0,10,20
1729394542953,GWO,scp55,42.245,232.0,10,20
1729394585639,GWO,scp55,42.624,232.0,10,20
1729394626428,GWO,scp55,40.74,232.0,10,20
1729394666189,GWO,scp55,39.711,232.0,10,20
1729394706881,GWO,scp55,40.635,230.0,10,20
1729394745961,GWO,scp55,39.031,231.0,10,20
1729394782645,GWO,scp55,36.636,231.0,10,20
1729394819014,GWO,scp55,36.32,232.0,10,20
1729394858792,GWO,scp55,39.73,232.0,10,20
1729394902425,GWO,scp55,43.581,232.0,10,20
1729394947367,GWO,scp55,44.886,229.0,10,20
1729394987597,GWO,scp55,40.18,232.0,10,20
1729395028708,GWO,scp55,41.057,230.0,10,20
1729395072734,GWO,scp55,43.975,232.0,10,20
1729395116684,GWO,scp55,43.893,229.0,10,20
1729395157973,GWO,scp55,41.237,232.0,10,20
1729395195874,GWO,scp55,37.845,232.0,10,20
1729395233493,GWO,scp55,37.567,232.0,10,20
1729395274752,GWO,scp55,41.206,232.0,10,20
1729395318684,GWO,scp55,43.874,232.0,10,20
1729395364626,GWO,scp55,45.887,232.0,10,20
1729395406615,GWO,scp55,41.936,232.0,10,20
1729395448880,GWO,scp55,42.213,232.0,10,20
1729395491423,GWO,scp55,42.489,232.0,10,20
1729395532079,GWO,scp55,40.605,232.0,10,20
1729395573823,GWO,scp55,41.689,232.0,10,20
1729395614595,GWO,scp55,40.719,232.0,10,20
1729395657114,GWO,scp55,42.47,232.0,10,20
1729395698113,GWO,scp55,40.947,232.0,10,20
1729395738374,GWO,scp55,40.211,232.0,10,20
1729395778036,GWO,scp55,39.608,227.0,10,20
1729395817787,GWO,scp55,39.698,232.0,10,20
1729395856577,GWO,scp55,38.736,232.0,10,20
1729395893458,GWO,scp55,36.833,230.0,10,20
1729395932500,GWO,scp55,38.991,232.0,10,20
1729395974049,GWO,scp55,41.494,231.0,10,20
1729396013853,GWO,scp55,39.747,232.0,10,20
1729396049601,GWO,scp55,35.698,232.0,10,20
1729396085793,GWO,scp55,36.141,232.0,10,20
1729396121928,GWO,scp55,36.087,232.0,10,20
1729396159146,GWO,scp55,37.171,232.0,10,20
1729396202358,GWO,scp55,43.159,232.0,10,20
1729396246547,GWO,scp55,44.129,232.0,10,20
1729396287124,GWO,scp55,40.524,232.0,10,20
1729396313783,AOA,scp56,26.597,236.0,10,20
1729396339905,AOA,scp56,26.071,233.0,10,20
1729396366784,AOA,scp56,26.827,236.0,10,20
1729396393356,AOA,scp56,26.52,237.0,10,20
1729396420125,AOA,scp56,26.708,241.0,10,20
1729396446812,AOA,scp56,26.631,235.0,10,20
1729396473616,AOA,scp56,26.757,238.0,10,20
1729396501321,AOA,scp56,27.653,239.0,10,20
1729396530484,AOA,scp56,29.108,237.0,10,20
1729396558252,AOA,scp56,27.711,236.0,10,20
1729396586040,AOA,scp56,27.734,236.0,10,20
1729396612666,AOA,scp56,26.574,235.0,10,20
1729396638731,AOA,scp56,26.016,229.0,10,20
1729396664682,AOA,scp56,25.902,235.0,10,20
1729396691788,AOA,scp56,27.052,235.0,10,20
1729396719193,AOA,scp56,27.352,233.0,10,20
1729396747802,AOA,scp56,28.55,237.0,10,20
1729396774910,AOA,scp56,27.055,238.0,10,20
1729396802172,AOA,scp56,27.209,237.0,10,20
1729396828586,AOA,scp56,26.364,233.0,10,20
1729396854444,AOA,scp56,25.806,236.0,10,20
1729396879904,AOA,scp56,25.413,237.0,10,20
1729396905539,AOA,scp56,25.587,240.0,10,20
1729396931806,AOA,scp56,26.214,236.0,10,20
1729396958379,AOA,scp56,26.519,240.0,10,20
1729396985451,AOA,scp56,27.025,239.0,10,20
1729397011869,AOA,scp56,26.365,236.0,10,20
1729397038544,AOA,scp56,26.624,234.0,10,20
1729397065619,AOA,scp56,27.024,243.0,10,20
1729397093143,AOA,scp56,27.473,238.0,10,20
1729397120111,AOA,scp56,26.919,234.0,10,20
1729397147111,AOA,scp56,26.951,238.0,10,20
1729397172181,AOA,scp56,25.023,236.0,10,20
1729397197548,AOA,scp56,25.318,236.0,10,20
1729397224481,AOA,scp56,26.88,236.0,10,20
1729397252212,AOA,scp56,27.678,235.0,10,20
1729397279619,AOA,scp56,27.348,234.0,10,20
1729397306636,AOA,scp56,26.968,238.0,10,20
1729397334863,AOA,scp56,28.174,238.0,10,20
1729397363406,AOA,scp56,28.491,234.0,10,20
1729397390591,AOA,scp56,27.134,238.0,10,20
1729397417191,AOA,scp56,26.551,234.0,10,20
1729397443580,AOA,scp56,26.339,237.0,10,20
1729397470982,AOA,scp56,27.353,238.0,10,20
1729397497347,AOA,scp56,26.312,235.0,10,20
1729397523879,AOA,scp56,26.481,237.0,10,20
1729397550973,AOA,scp56,27.041,238.0,10,20
1729397578355,AOA,scp56,27.329,238.0,10,20
1729397606460,AOA,scp56,28.052,233.0,10,20
1729397633386,AOA,scp56,26.871,236.0,10,20
1729397671617,GWO,scp56,38.182,242.0,10,20
1729397709457,GWO,scp56,37.788,240.0,10,20
1729397747213,GWO,scp56,37.708,241.0,10,20
1729397786951,GWO,scp56,39.678,241.0,10,20
1729397825905,GWO,scp56,38.896,246.0,10,20
1729397870212,GWO,scp56,44.251,242.0,10,20
1729397909273,GWO,scp56,39.007,244.0,10,20
1729397947207,GWO,scp56,37.881,240.0,10,20
1729397985772,GWO,scp56,38.515,239.0,10,20
1729398026623,GWO,scp56,40.8,245.0,10,20
1729398071457,GWO,scp56,44.78,241.0,10,20
1729398115686,GWO,scp56,44.173,236.0,10,20
1729398159661,GWO,scp56,43.918,239.0,10,20
1729398203528,GWO,scp56,43.814,243.0,10,20
1729398245858,GWO,scp56,42.276,237.0,10,20
1729398287157,GWO,scp56,41.249,241.0,10,20
1729398325902,GWO,scp56,38.695,243.0,10,20
1729398364439,GWO,scp56,38.485,239.0,10,20
1729398404815,GWO,scp56,40.326,239.0,10,20
1729398442908,GWO,scp56,38.039,244.0,10,20
1729398480156,GWO,scp56,37.203,241.0,10,20
1729398516849,GWO,scp56,36.645,240.0,10,20
1729398554037,GWO,scp56,37.131,242.0,10,20
1729398589652,GWO,scp56,35.557,245.0,10,20
1729398626274,GWO,scp56,36.571,241.0,10,20
